Date,Close
2019-12-10,11767.53
2019-12-11,11762.0
2019-12-12,11825.09
2019-12-13,11879.12
2019-12-16,11864.12
2019-12-17,11862.67
2019-12-18,11892.6
2019-12-19,11957.76
2019-12-20,11908.18
2019-12-23,11907.89
2019-12-27,11983.14
2019-12-30,12044.34
2020-01-02,12190.71
2020-01-03,12246.88
2020-01-07,12373.51
2020-01-08,12291.44
2020-01-09,12336.29
2020-01-10,12413.23
2020-01-13,12430.57
2020-01-14,12495.17
2020-01-15,12538.36
2020-01-16,12631.69
2020-01-17,12661.93
2020-01-20,12666.76
2020-01-21,12752.58
2020-01-22,12743.27
2020-01-23,12660.95
2020-01-24,12739.2
2020-01-27,12533.78
2020-01-28,12635.55
2020-01-29,12650.51
2020-01-30,12608.21
2020-01-31,12616.89
2020-02-03,12667.37
2020-02-04,12751.9
2020-02-05,12824.64
2020-02-06,12845.33
2020-02-07,12805.71
2020-02-10,12828.1
2020-02-11,12790.88
2020-02-12,12796.06
2020-02-13,12821.13
2020-02-14,12932.96
2020-02-17,13040.19
2020-02-18,13075.05
2020-02-19,13130.93
2020-02-20,13135.37
2020-02-21,13049.32
2020-02-24,12504.11
2020-02-25,12499.52
2020-02-26,12484.4
2020-02-27,12030.44
2020-02-28,11628.31
2020-03-02,11699.1
2020-03-03,12011.27
2020-03-04,12010.09
2020-03-05,11964.99
2020-03-06,11807.82
2020-03-09,10891.14
2020-03-10,11013.15
2020-03-11,10416.6
2020-03-12,9298.6
2020-03-13,9572.94
2020-03-16,9435.49
2020-03-17,9810.04
2020-03-18,9800.87
2020-03-19,10008.93
2020-03-20,10050.77
2020-03-23,9822.53
2020-03-24,9933.53
2020-03-25,9919.39
2020-03-26,9996.09
2020-03-27,10049.8
2020-03-30,10080.16
2020-03-31,10261.33
2020-04-01,10161.69
2020-04-02,10157.67
2020-04-03,10184.96
2020-04-06,10479.53
2020-04-07,10473.57
2020-04-08,10433.86
2020-04-09,10578.72
2020-04-14,11053.65
2020-04-15,10980.5
2020-04-16,11114.93
2020-04-17,11306.96
2020-04-20,11491.92
2020-04-21,11114.42
2020-04-22,11302.34
2020-04-23,11424.32
2020-04-24,11449.03
2020-04-27,11549.41
2020-04-28,11562.5
2020-04-29,11653.24
2020-04-30,11709.6
2020-05-04,11626.12
2020-05-05,11626.88
2020-05-06,11591.95
2020-05-07,11640.6
2020-05-08,11739.39
2020-05-11,11814.98
2020-05-12,11952.55
2020-05-13,11871.8
2020-05-14,11693.13
2020-05-15,11758.53
2020-05-18,11954.26
2020-05-19,12039.17
2020-05-20,12131.9
2020-05-21,12173.4
2020-05-22,12151.11
2020-05-25,12218.77
2020-05-26,12374.12
2020-05-27,12360.1
2020-05-28,12382.33
2020-05-29,12436.91
2020-06-01,12670.54
2020-06-02,12794.08
2020-06-03,12947.67
2020-06-04,12970.2
2020-06-05,13084.12
2020-06-08,13103.26
2020-06-09,13047.89
2020-06-10,13083.87
2020-06-12,12916.62
2020-06-15,12866.31
2020-06-16,13242.15
2020-06-17,13289.09
2020-06-18,13391.67
2020-06-19,13481.64
2020-06-22,13719.29
2020-06-23,13850.58
2020-06-24,13777.39
2020-06-25,13738.84
2020-06-26,13608.0
2020-06-29,13573.36
2020-06-30,13411.95
2020-07-01,13574.67
2020-07-02,13731.98
2020-07-03,13860.12
2020-07-06,14008.26
2020-07-07,14052.17
2020-07-08,14084.22
2020-07-09,14094.1
2020-07-10,14051.83
2020-07-13,14173.0
2020-07-14,14104.7
2020-07-15,14121.91
2020-07-16,14103.9
2020-07-17,14167.02
2020-07-20,14346.93
2020-07-21,14643.79
2020-07-22,14693.1
2020-07-23,14762.1
2020-07-24,14721.49
2020-07-27,14960.47
2020-07-28,15078.06
2020-07-29,14657.97
2020-07-30,13866.63
2020-07-31,14427.58
2020-08-03,14872.5
2020-08-04,14932.87
2020-08-05,15156.83
2020-08-06,14948.61
2020-08-07,14781.75
2020-08-10,14961.9
2020-08-11,14765.51
2020-08-12,14623.77
2020-08-13,14727.9
2020-08-14,14742.8
2020-08-17,14762.33
2020-08-18,14772.25
2020-08-19,14722.26
2020-08-20,14667.23
2020-08-21,14637.46
2020-08-24,14709.24
2020-08-25,14649.62
2020-08-26,14692.8
2020-08-27,14694.26
2020-08-28,14730.94
2020-08-31,14717.97
2020-09-01,14560.6
2020-09-02,14735.15
2020-09-03,14642.3
2020-09-04,14505.77
2020-09-07,14362.58
2020-09-08,13822.03
2020-09-09,14263.08
2020-09-10,14298.74
2020-09-11,14336.86
2020-09-14,14282.03
2020-09-15,14252.99
2020-09-16,14249.93
2020-09-17,14254.9
2020-09-18,14365.55
2020-09-21,14060.87
2020-09-22,14205.34
2020-09-23,14040.02
2020-09-24,13851.35
2020-09-25,13915.62
2020-09-28,14085.22
2020-09-29,14233.49
2020-09-30,14222.02
2020-10-01,14136.51
2020-10-02,13980.17
2020-10-05,14149.76
2020-10-06,14141.92
2020-10-07,14140.59
2020-10-08,14109.59
2020-10-09,13938.16
2020-10-12,14005.58
2020-10-13,13879.53
2020-10-14,13831.82
2020-10-15,13627.91
2020-10-16,13696.17
2020-10-19,13838.34
2020-10-20,13914.23
2020-10-21,13703.08
2020-10-22,13738.92
2020-10-23,13653.91
2020-10-26,13620.98
2020-10-27,13514.51
2020-10-28,12967.34
2020-10-29,12999.94
2020-10-30,12896.7
2020-11-02,13253.25
2020-11-03,13446.89
2020-11-04,13517.52
2020-11-05,13672.35
2020-11-06,13899.72
2020-11-09,14349.05
2020-11-10,14411.5
2020-11-12,14623.78
2020-11-13,14557.48
2020-11-16,14780.86
2020-11-17,14803.87
2020-11-18,14884.45
2020-11-19,14813.06
2020-11-20,14924.56
2020-11-23,15028.06
2020-11-24,15048.51
2020-11-25,14998.37
2020-11-26,14947.3
2020-11-27,15000.02
2020-11-30,14856.29
2020-12-01,14880.78
2020-12-02,15059.54
2020-12-03,15109.86
2020-12-04,15177.75
2020-12-07,15270.23
2020-12-08,15365.55
2020-12-09,15492.7
2020-12-10,15391.99
2020-12-11,15425.44
2020-12-14,15318.26
2020-12-15,15383.11
2020-12-16,15454.87
2020-12-17,15366.57
2020-12-18,15359.37
2020-12-21,15164.83
2020-12-22,15287.96
2020-12-23,15358.36
2020-12-28,15597.93
2020-12-29,15968.78
2020-12-30,16096.36
2021-01-04,16501.81
2021-01-05,16692.84
2021-01-07,17003.95
2021-01-08,17127.72
2021-01-11,17031.59
2021-01-12,16931.76
2021-01-13,16862.07
2021-01-14,16925.94
2021-01-15,16982.91
2021-01-18,17235.92
2021-01-19,17274.44
2021-01-20,17281.68
2021-01-21,17137.47
2021-01-22,17182.93
2021-01-25,17102.51
2021-01-26,17015.88
2021-01-27,16762.13
2021-01-28,16899.95
2021-01-29,16895.54
2021-02-01,16918.01
2021-02-02,16937.22
2021-02-03,16911.75
2021-02-04,16919.83
2021-02-05,17153.77
2021-02-08,17352.42
2021-02-09,17389.68
2021-02-10,17448.53
2021-02-11,17696.84
2021-02-12,17703.76
2021-02-15,17961.92
2021-02-16,17982.51
2021-02-17,17863.67
2021-02-18,17763.35
2021-02-19,17715.27
2021-02-22,17665.35
2021-02-23,17444.8
2021-02-24,17593.64
2021-02-25,17672.26
2021-02-26,17530.05
2021-03-01,17825.93
2021-03-02,17914.32
2021-03-03,17817.21
2021-03-04,17722.49
2021-03-05,17748.63
2021-03-08,17879.64
2021-03-09,17877.14
2021-03-10,17859.76
2021-03-11,17977.08
2021-03-12,18036.47
2021-03-15,18224.44
2021-03-16,18157.74
2021-03-17,17932.05
2021-03-18,18104.67
2021-03-19,18311.68
2021-03-22,18569.9
2021-03-23,18449.32
2021-03-24,18308.56
2021-03-25,18062.25
2021-03-26,18349.19
2021-03-29,18593.3
2021-03-30,18605.59
2021-03-31,18554.31
2021-04-01,18738.09
2021-04-06,19016.84
2021-04-07,19053.88
2021-04-08,19195.45
2021-04-09,19250.57
2021-04-12,19451.98
2021-04-13,19403.91
2021-04-14,19291.16
2021-04-15,19283.1
2021-04-16,19361.28
2021-04-19,19259.84
2021-04-20,19117.21
2021-04-21,18991.57
2021-04-22,19162.11
2021-04-23,19211.68
2021-04-26,19279.13
2021-04-27,19351.62
2021-04-28,19485.74
2021-04-29,19655.38
2021-04-30,19775.17
2021-05-04,19637.46
2021-05-05,19723.28
2021-05-06,19677.52
2021-05-07,19814.59
2021-05-10,20128.11
2021-05-11,20009.62
2021-05-12,19978.79
2021-05-13,20085.16
2021-05-14,20153.83
2021-05-17,20253.21
2021-05-18,20358.66
2021-05-19,20283.12
2021-05-20,20485.5
2021-05-21,20471.89
2021-05-24,20458.64
2021-05-25,20330.48
2021-05-26,20315.19
2021-05-27,20507.63
2021-05-28,20614.07
2021-05-31,20630.05
2021-06-01,20728.22
2021-06-02,20841.46
2021-06-04,20920.12
2021-06-07,21010.06
2021-06-08,20977.33
2021-06-09,20992.83
2021-06-10,20982.73
2021-06-11,20913.19
2021-06-14,21045.47
2021-06-15,20840.01
2021-06-16,20861.9
2021-06-17,20670.83
2021-06-18,20670.36
2021-06-21,20632.59
2021-06-22,20747.47
2021-06-23,20804.93
2021-06-24,20987.64
2021-06-25,20965.44
2021-06-28,20965.44
2021-06-29,20841.38
2021-06-30,20581.88
2021-07-01,20736.64
2021-07-02,20814.08
2021-07-05,20907.0
2021-07-06,20766.77
2021-07-07,20803.76
2021-07-08,20594.72
2021-07-09,20686.67
2021-07-12,20599.69
2021-07-13,20676.35
2021-07-14,20768.82
2021-07-15,20670.95
2021-07-16,20610.31
2021-07-19,19990.9
2021-07-20,19960.53
2021-07-21,20301.84
2021-07-22,20373.81
2021-07-23,20447.08
2021-07-26,20561.36
2021-07-27,20513.71
2021-07-28,20557.53
2021-07-29,20664.78
2021-07-30,20660.02
2021-08-02,20789.61
2021-08-03,20752.3
2021-08-04,20819.55
2021-08-05,20877.28
2021-08-06,20886.59
2021-08-09,20951.69
2021-08-10,20973.98
2021-08-11,20960.37
2021-08-12,20976.25
2021-08-13,21082.19
2021-08-16,21072.24
2021-08-17,21046.08
2021-08-18,20959.45
2021-08-19,20776.23
2021-08-20,20876.13
2021-08-23,20903.15
2021-08-24,20978.77
2021-08-25,21017.73
2021-08-26,21003.02
2021-08-27,21012.74
2021-08-30,20995.06
2021-08-31,21041.51
2021-09-01,21157.52
2021-09-02,21146.02
2021-09-03,21124.48
2021-09-06,21251.75
2021-09-07,21409.26
2021-09-08,21404.85
2021-09-09,21405.08
2021-09-10,21565.7
2021-09-13,21706.33
2021-09-14,21737.12
2021-09-15,21677.67
2021-09-16,21555.55
2021-09-17,21420.57
2021-09-20,20758.28
2021-09-21,20871.88
2021-09-22,21196.39
2021-09-23,21230.32
2021-09-24,21071.57
2021-09-27,21125.61
2021-09-28,21037.33
2021-09-29,21135.76
2021-09-30,21107.68
2021-10-01,21126.02
2021-10-04,21277.16
2021-10-05,21306.22
2021-10-06,21231.68
2021-10-07,21526.07
2021-10-08,21658.49
2021-10-11,21708.71
2021-10-12,21685.3
2021-10-13,21616.97
2021-10-14,21596.56
2021-10-15,21602.15
2021-10-18,21591.57
2021-10-19,21557.19
2021-10-20,21545.89
2021-10-21,21491.12
2021-10-22,21407.82
2021-10-25,21505.55
2021-10-26,21383.98
2021-10-27,21327.78
2021-10-28,21366.94
2021-10-29,21309.99
2021-11-02,21339.16
